num,link,date,likes,dislikes,text
25,https://www.anekdot.ru/id/1010767/,19.04.2019,1450,152,Путина возмутили цены на ЖКХ. И так 19-й год подряд...
24,https://www.anekdot.ru/id/943584/,19.04.2018,2319,111,"Только перечитывая в 40 лет книгу ""Д'Артаньян и три мушкетёра"" ты наконец-то начинаешь понимать, что единственный положительный герой в этой книге - кардинал Ришелье..."
3,https://www.anekdot.ru/id/882905/,19.04.2017,986,297,"Чем больше церквей, тем земля становится более плоская."
2,https://www.anekdot.ru/id/821428/,19.04.2016,1291,146,"Попросила стюардессу пересадить меня на другое место, потому что рядом сидел плачущий ребёнок. Оказывается, это запрещено, когда ребёнок твой."
6,https://www.anekdot.ru/id/759273/,19.04.2015,724,97,"Ко мне подошла сборщица пожертвований и спросила: «Знаете, как часто люди умирают от СПИДа?»Я ответил: «Я не специалист. Но, наверное, всего раз»."
23,https://www.anekdot.ru/id/691784/,19.04.2014,1129,211,"Стою себе спокойненько, мою посуду, не ругаюсь, не ору. В общем, веду себя хорошо. Муж не выдержал, тихонечко постучал пальцем мне по голове и на ушко говорит: - Эй, тараканчики! Вы что, сдохли там?"
8,https://www.anekdot.ru/id/634843/,19.04.2013,1113,69,"Лишь 1% населения считает, что ярлычок на одежде служит для того, чтобы знать, как за этой вещью ухаживать: стирать, гладить и т.д. Остальные 99% определяют по нему где зад, а где перед."
32,https://www.anekdot.ru/id/573636/,19.04.2012,1565,105,"Пришла домой, а на столе записка: ""Все хорошо, я у бабы."" Сижу вот и думаю, муж или сын..."
7,https://www.anekdot.ru/id/506297/,19.04.2011,1313,77,"Всероссийский субботник - это день, когда те, кто никогда не мусорит,убирают за всеми остальными..."
26,https://www.anekdot.ru/id/446636/,19.04.2010,1089,132,"Вышла новая книга Дейла Карнеги ""Как избавиться от друзей, приобретенныхс помощью моей предыдущей книги"". М. : Психиздат, 2010."
3,https://www.anekdot.ru/id/393198/,19.04.2009,982,154,"- Милый, а почему у нас такие длинные счета за интернет?- Это потому, что у кого-то слишком часто болит голова!"
6,https://www.anekdot.ru/id/341478/,19.04.2008,708,123,"Если ты встpетишь на доpоге шаолиньского монаха, удаpь его по лицу.Если это будет настоящий шаолиньский монах, ты ему по лицу не попадешь.Если это будет ученик шаолиньских монахов, он будет благодаpен тебе зауpок.Если это будет пpоходимец в одежде шаолиньского монаха, то так ему инадо!"
4,https://www.anekdot.ru/id/286151/,19.04.2007,853,154,"В России фраза ""Люди - наше богатство!"" произносилась искренне толькодо 1861 года."
7,https://www.anekdot.ru/id/223640/,19.04.2006,2356,236,"Здравствуйте, вы позвонили в горвоенкомат! Если вы хотите служить вармии - наберите звездочку; если вы не хотите служить в армии -наберите решетку..."
6,https://www.anekdot.ru/id/156174/,19.04.2005,907,217,"Турист прилетел в Израиль. В аэропорту, взяв такси, он расспрашиваеттаксиста:- Скажите, а здесь на самом деле уникальный оздоравливающий климат?- Да, безусловно. Когда я здесь появился, я не мог сказать ни слова, у  меня на голове не было ни единого волоска. У меня не хватало сил даже  ходить, и меня носили на руках.- И давно вы здесь?- Я здесь родился."
1,https://www.anekdot.ru/id/91622/,19.04.2004,2093,263,"На встрече с Герхардом Шредером В.В.Путин разговаривал на безупречномнемецком языке. Шредер его внимательно слушал, время от время поднимаяруки и предъявляя документы."
3,https://www.anekdot.ru/id/37856/,19.04.2003,1791,228,"Александр Лукашенко заявил, что он устал быть президентом.Коронация назначена на четверг."
3,https://www.anekdot.ru/id/-9976469/,19.04.2002,1661,270,"Идет еврей по Тель-Авиву, по центральной улице Дизенгоф. Проходя мимобольшого магазина, он громко вслух говорит: ""Дерьмовая страна!""Охранник услышал его, хватает в охапку и тащит в полицию. Находит тамофицера и рассказывает ему:- В такое трудное время для страны, когда такая сложная обстановка  вокруг, мы должны быть единым, особенным народом, этот негодяй в людном  месте, вслух, говорит подобные вещи! Что это такое! Он всю страну  оскорбляет! Его надо оштрафовать!Офицер выслушал охранника, согласился с ним:- Действительно, это что ж такое, в такое время, такая у нас обстановка,  а ты подобные вещи говоришь! Есть у тебя что сказать в свое оправдание?Еврей говорит:- Да, действительно, я шел по улице и, проходя мимо магазина, сказал  вслух ""Дерьмовая страна!"" Только я в этот момент думал о Швейцарии!Офицер разворачивается к охраннику:- И зачем ты его сюда приволок? Шел человек, думал о своем, а ты его  схватил, оскорбил, привел в полицию. Тут еще мое время отнимаешь.  Чтобы ты больше нам голову не дурил, вот тебе штраф на 200 шекелей.  Иди в банк - плати.Вконец охреневший охранник выходит вместе с этим евреем на улицу иговорит ему:- Это что же получается? Ты шел по улице, сказал вслух ""Дерьмовая  страна!"", я тебя привел в полицию, и теберь я же должен заплатить  штраф - 200 шекелей?""А тот:- Дак что ж ты хотел? Дерьмовая страна!"
8,https://www.anekdot.ru/id/-10053193/,19.04.2001,2405,355,"Письмо от компании, работающей с дисконтными картами.Дорогой мистер Джонс,Мы заметили, что Вы давно не покупали никаких презервативов в SpiffyMart.(Последний раз это было 8 недель назад).К тому же прекратили покупать предметы женской гигиены, но стали большепокупать замороженной пиццы и обедов быстрого приготовления.Из этого ясно, что миссис Сандерс покинула Вас.(Может, это и к лучшему - она ведь покупала такие дешевые шампуни, которыеявно не добавляли ей привлекательности).База данных почтового отделения подтверждает, что она сменила свой адрес.Примите наши соболезнования. Мы полагаем, что горяченькое порно-видеопоможет Вам пережить этот стресс.Если Вы чувствуете себя одиноким - просмотрите наш каталог.Купите кассеты не откладывая и мы добавим 1 кассету бесплатно!Искренне Ваш,Менеджер по сбыту.P.S. Помните ту блондинку, которую Вы угощали в прошлую субботу двойныммартини в баре O`Dougles? Забудьте о ней! Она уже много месяцев чем-тоинфицирована и является постоянным клиентом аптеки Acme Pharmacy.(Ее домашний компьютер в одной сети с нашим). И неизвестно, что можно от нееподцепить. А наши видеокассеты совершенно безопасны."
6,https://www.anekdot.ru/id/-2041900006/,19.04.2000,1669,237,"Попpавка ко 2-мy законy теpмодинамики:""В жизни нет вечных двигателей. Зато есть вечные тоpмоза""."
9,https://www.anekdot.ru/id/-1041900009/,19.04.1999,2431,164,"Дети с училкой снялись на фотку. Учительница убеждает их купитькаждому себе по фотографии:- Представьте, как это здорово - когда вы уже будете взрослыми,  посмОтрите на фото и скажете: ""А вот Машенька, она теперь актриса.  А это вот Петечка, он теперь врач...""Тут раздался тихий голос Вовочки с задней парты:- ""А вот это Марь Ивановна, давно уж померла..."""
1,https://www.anekdot.ru/id/-41900001/,19.04.1998,1159,118,"Врач после операции спрашивает больного о его самочуствии.Больной:- Сейчас вроде нормально, а вот до операции было такое чувство, как  будто топором по голове ударили...Врач:- Мои извинения, у нас хлороформ кончился."
1,https://www.anekdot.ru/id/15570/,19.04.1997,637,96,"Адвокат:- Прежде чем огласить завещание господина Голджена, я хочу  задать один вопрос его вдове. Сударыня, не выйдите ли вы  за меня замуж?"
3,https://www.anekdot.ru/id/-441900003/,19.04.1996,287,80,"- Сколько есть видов друзей? -спрашивают мудреца.- Три, - говорит он. - Есть друг как еда, ты каждый день  ищешь его. Есть друг как лекарство, когда нужен ищешь  ты его. А есть друг как болезнь, всегда он тебя ищет."
7,https://www.anekdot.ru/id/1205108/,18.04.2021,1359,267,Борьба с коррупцией (запрещенная на территории РФ деятельность)
36,https://www.anekdot.ru/id/1105269/,18.04.2020,1159,278,"Бараны выбрали вожаком стада волка. Волк, чтоб его не поймали пастухи, привёл стадо на тенистую сторону холма и назначил друзей из своей стаи пастухами.Через некоторое время и без того редкая трава на пастбище закончилась и стадо обратилось к вожаку :- О наш Солнцеликий, разве ты не видишь, что нам стало нечего есть и наши дети мучаются от голода, давай перейдём на другую сторону склона, там солнце освещает склоны, там густая и сочная трава.- О чём вы говорите, бараны, - ответил волк, - не нужно раскачивать лодку. Я не вижу тут для себя  проблем с едой."
4,https://www.anekdot.ru/id/1010522/,18.04.2019,848,118,"Женщины не любят дождь, потому что он сбрасывает их лица к заводским настройкам."
3,https://www.anekdot.ru/id/943398/,18.04.2018,1214,66,"- Доктор, вы меня узнаете? Это я продала вам диплом об окончании мединститута."
31,https://www.anekdot.ru/id/882772/,18.04.2017,1132,128,"Тяжело живется нынче сатирикам. Придумаешь какую-нибудь пародию на нашу действительность, а госдума, оказывается, ее уже в третьем чтении принимает в качестве закона."
16,https://www.anekdot.ru/id/821290/,18.04.2016,1061,122,"- Ида Казимировна, вы же интеллигентная женщина и ударили нашего старшего научного сотрудника утюгом, какая же это самооборона?- Не случилось, знаете ли, веера под рукой."
1,https://www.anekdot.ru/id/759127/,18.04.2015,1566,691,Выпивают украинец и белорус. Украинец:- А у вас кавунов своих нет. Вам их от нас завозят.Белорус молчит.Украинец:- А у вас лука сладкого своего нет. Вам его от нас завозят.Белорус молчит.Украинец:- А у вас винограда своего нет. Вам его...Белорус:- А у нас во время войны полицаев своих не было. Ваших завозили.
4,https://www.anekdot.ru/id/691556/,18.04.2014,2078,112,"Удачливый сперматозоид уже лет тридцать как Олег, но по привычке продолжает всех обгонять и подрезать."
14,https://www.anekdot.ru/id/634684/,18.04.2013,604,112,Симпатичные пацаны стёкла у машин не тонируют.© ГИБДД
11,https://www.anekdot.ru/id/573406/,18.04.2012,1368,97,"Девушки порой такие скрытные: ""Имя: Екатерина. Фамилия: скрыто. Дата рождения: скрыто. E-mail: ivanova1985@мэйл.ру"""
32,https://www.anekdot.ru/id/506145/,18.04.2011,1360,190,"Глядя на выступление нашего президента, никак не отделаешься от мысли,что это президент какой-то другой страны."
25,https://www.anekdot.ru/id/446472/,18.04.2010,967,178,"- Почему питерские проститутки не обижаются, когда слышат выражение:  ""питерские бляди""?- Потому, что знают - это не про них."
10,https://www.anekdot.ru/id/393036/,18.04.2009,1421,103,"Школьник нашел миллион баксов и сдал их в милицию. Рыдающая матьутверждала, что гордится им."
2,https://www.anekdot.ru/id/341307/,18.04.2008,711,113,"Фирма-производитель презервативов с целью улучшения качества своейпродукции заказала двум компаниям провести статистические исследованияпо выяснению среднего размеров члена. Результат предоставленной первойфирмой: 25 см длины, 4 см диаметра, результат полученный второй: 15 смдлины, 2.8 см диаметра. Глава фирмы возмущенно спрашивает менеджераответственного за исследования:- Как мог получиться такой сильный разброс?!- Очень просто: первая фирма своих респондентов опрашивала, а вторая -  меряла..."
8,https://www.anekdot.ru/id/285996/,18.04.2007,1064,107,"- Вот это от усталости, это - от нервного напряжения, а это - от  депрессии.- Спасибо, доктор, спасибо... А у вас, кроме водки, ничего нет?                                                 http://shift-insert.ru"
1,https://www.anekdot.ru/id/223432/,18.04.2006,1117,342,- Мистер Буш! В Занзибаре нефть нашли!- Да? Так у них там того! Демократии нету. Надо делать.- Так и в Северной Корее тоже нету... демократии.- А у них там и нефти нету. Нахрена им демократия?
14,https://www.anekdot.ru/id/155962/,18.04.2005,886,193,"Особенность женских глаз состоит в том, что они способны видеть волос напиджаке мужа в пяти метрах, но не в состоянии разглядеть дверь гаража вметре."
7,https://www.anekdot.ru/id/91530/,18.04.2004,1599,246,В Америке на лицах людей фальшивая вежливостьВ России - искренняя ненависть
5,https://www.anekdot.ru/id/37703/,18.04.2003,1406,279,"Вчера мы пили водку. Потом водка кончилась, и мы сбегали за пивом. Пилипиво, а после, когда и пиво кончилось, оказалось, что у друга оставалсяконьяк. И мы стали пить коньяк. А потом я отравился овсяным печеньем..."
10,https://www.anekdot.ru/id/-9976706/,18.04.2002,1705,238,"Один программист - другому:- Вот представь: у тебя есть 1000 рублей... Или, для круглого счета,  пусть у тебя 1024...                                         Сергей www.s-image.narod.ru"
6,https://www.anekdot.ru/id/-10053205/,18.04.2001,1750,251,"Жизнь похожа на собачью упряжку. Если вы не вожак, картина никогдане меняется."
9,https://www.anekdot.ru/id/-2041800009/,18.04.2000,1375,270,"- Забастовали шахтеpы!- Выдать шахтеpам заpплатy!- Забастовали yчителя!- Выдать заpплатy yчителям!- Забастовали колхозники!- Выдать заpплатy колхозникам!- Забастовали одновpеменно шахтеpы, yчителя и колхозники!- Выдать заpплатy ОМОHy!"
9,https://www.anekdot.ru/id/-1041800009/,18.04.1999,1163,89,"Вы знаете, почему ""новые русские"" так коротко подстрижены?Потому что, зайдя в парикмахерскую, они говорят :""Короче..."""
10,https://www.anekdot.ru/id/-41800010/,18.04.1998,1543,90,"Лекция на филфаке. ""В английском языке,"" говорит профессор,""двойное отрицание дает утверждение. В других языках, напримерв русском, двойное отрицание все равно обозначает отрицание.Но нет ни одного языка, в котором бы двойное утверждение обозначалоотрицание"". Голос с задней парты: ""Ага, конечно""."
4,https://www.anekdot.ru/id/14507/,18.04.1997,604,102,"Жена мужа просит:- Почини кран.- Я что, сантехник, что ли?Позже:- Лампочка перегорела...- Я что, электрик, что ли?Hу и так далее. Потом муж уходит (на работу, по делам, в баню -нужное подчеркнуть), возвращается, все дома сделано, краныне капают, свет горит и все такое.- Ты, что ль, все сделала?- Hет, сосед!- Hу ты ему заплатила?- Да нет, он сказал - платить не надо, лучше переспи со мной  или спой.- Hу так ты спела?- Я что, певица, что ли?"
3,https://www.anekdot.ru/id/-441800003/,18.04.1996,569,113,"Значит придумали наши (русские) конструктора зашибонскийавтомобиль, причем такой классный, что даже решили японцампоказать и похвалиться. Ну приезжают японцы, смотрят иудивляются. Сплошные ох и ах (это я уже на наш перевел).А потом и говорят: ``Да-а-а! До чего только русские недодумаются, лишь бы только свои дороги не ремонтировать ...``"
6,https://www.anekdot.ru/id/1204833/,17.04.2021,888,347,"В Эмиратах каждому новорожденному дают 50 тыс долларов.У нас открывают аккаунт на госуслугах, чтобы сразу платил налоги и штрафы."
4,https://www.anekdot.ru/id/1104873/,17.04.2020,1479,154,План борьбы с коронавирусом в России:здоровым - самоизолироватьсябольным - самоизлечитьсяучащимся - самообучитьсяработающим - самодистанцироватьсябезработным - самообеспечитьсяголодным - самонаестьсямертвым - самозакопатьсянедовольным - самозаткнуться
9,https://www.anekdot.ru/id/1010337/,17.04.2019,1311,108,"Райсуд в Перми решил заблокировать сайт с инструкцией ""Как сделать атомную бомбу у себя дома"", которая начиналась словами: ""Пошлите девку в погреб, пусть принесет 27 фунтов доброго оружейного плутония..."""
4,https://www.anekdot.ru/id/943206/,17.04.2018,1564,357,"Антироссийские санкции направлены против определённых граждан России, а наши контрсанкции направлены против всех граждан России, кроме определённых."
1,https://www.anekdot.ru/id/882617/,17.04.2017,1107,243,"- Жизнь не сахар. Времена сейчас у всех сложные, денег не хватает. Но мы не жалуемся! Выживаем как умеем. Все в семье работают. Я варю домашнее мыло, его охотно покупают. Муж мастерит несложную мебель на продажу. Например, табуретки пользуются спросом.- Ну, а ваши дети, надо думать, плетут верёвки?.."
4,https://www.anekdot.ru/id/821097/,17.04.2016,1190,209,Одна женщина не могла забеременеть и позвонила Путину на прямую линию. Через час губернатор уже отчитывался о трех новорожденных малышах.
20,https://www.anekdot.ru/id/758987/,17.04.2015,1781,494,"— Владимир Владимирович, как можно прожить на пенсию?— Что в США творится видели?— А..— А в Киеве какой бардак?— Но...— Следующий вопрос."
6,https://www.anekdot.ru/id/691365/,17.04.2014,957,95,"Вчера учил жену играть в  ""Танки"". Три часа выбирали внешность и фамилии танкистов."
38,https://www.anekdot.ru/id/634536/,17.04.2013,1505,302,"Наверное я что-то не понимаю, но почему воровал Сердюков со своим гаремом, а сидеть должен Навальный?"
15,https://www.anekdot.ru/id/573244/,17.04.2012,869,108,"Сила воли - это увидеть надпись ""Мои сообщения (1)"", выключить компьютер и лечь спать."
7,https://www.anekdot.ru/id/505978/,17.04.2011,1036,129,"- Мама, я братика хочу.- Хорошо, будет тебе братик.- Алло, пап! Я договорился. Будет у тебя сегодня вечером секс. С тебя  барабан и фломастеры."
4,https://www.anekdot.ru/id/446256/,17.04.2010,1132,115,"Если русский человек решил ничего не делать, то его не остановить."
9,https://www.anekdot.ru/id/392838/,17.04.2009,1199,146,"Вы тоже начинаете жать на кнопки пульта сильнее, когда в нёмзаканчиваются батарейки?"
24,https://www.anekdot.ru/id/341168/,17.04.2008,1279,211,"Седня в трамвае один мужик отжог: ""Ну что за выборы у нас были? В аптекевыбор гандонов и то больше""."
4,https://www.anekdot.ru/id/285822/,17.04.2007,1276,163,"После концерта Тимати в Бруклине даже негры признали, что рэп - гавно!"
5,https://www.anekdot.ru/id/223300/,17.04.2006,890,137,"Покупатель - продавцу:- Раз уж взвесили палец, так уж и нарежьте мне его.                                             http://internet-portal.ru"
24,https://www.anekdot.ru/id/155885/,17.04.2005,1026,250,"ЗадачкаСитуация: подъезжая к светофору, вы видите уже стоящих там БМВ ипассажирскую ГАЗель, битком набитую людьми.Вопрос: за кем встать, чтобы быстрее уйти со светофора?Зависит на какой машине...1. Ока встанет между ними.2. Зубильщик объедет и встанет впереди - медленно и гордо мигаяписалками и рыча проржавевшим глушителем. При старте дернется изаглохнет.3. Волгарь встанет сзади посредине, заняв оба ряда.4. Автобусник вообще останавливаться не будет, а рассчитает времяподката и подкатится потихоньку как раз к зеленому сигналу.5. Запорожец подьезжать вообще не будет ближе 100 м, помня страшныеанекдоты.6. Газельщик встанет на встречке (заодно высадит и посадит пассажиров)7. Классика сломается не доехав 50 м до этого светофора;8. Нива торжественно начнет объезжать это дело по обочине, в этот моментзагорится зеленый, и все уедут;9. Мерин встанет сзади биммера и будет моргать фарами;10. Стритрейсерская десятина встанет на встречке рядом с биммером ибудет отчаянно газовать, вызывая на дрэг. В дрэге будут участвовать всетрое.11. УАЗик без тормозов отчаянно бибикая заставит занервничавший биммерпроехать чуть вперед и горделиво займет его место, где и заглохнет.12. Гаишный форд объедет по встречке, проедет на красный, развернетсячерез сплошную и уедет обратно.Взято http://www.zubil.net"
9,https://www.anekdot.ru/id/91329/,17.04.2004,1467,186,Два студента перед сессией:- Что читаешь?- Квантовую механику.- А чего книга вверх ногами?- А какая разница...
9,https://www.anekdot.ru/id/37558/,17.04.2003,1009,238,"Новый тариф от МТС: ""Хорошо погуляли""Звонки из отделений милиции домой - бесплатно!"
7,https://www.anekdot.ru/id/-9976897/,17.04.2002,994,279,"- Итак, матч начинается, в воротах нашей сборной Александр Филимонов -  значит, голы будут."
3,https://www.anekdot.ru/id/-10053218/,17.04.2001,2291,270,"""А переверни Папа Карло полено вверх ногами - и все могло бы быть совсемпо-другому"", - грустила Мальвина, глядя на длинный нос Буратино."
9,https://www.anekdot.ru/id/-2041700009/,17.04.2000,1607,353,"Спрашивает Рубик у Валико:- Слушай, Валико, ты почему такой черный?- Ты знаешь, дорогой, когда я должен был родиться, моя мать  увидела негра, испугалась и убежала.- Слушай, Валико, я тебэ один умный вещь скажу, но только ты не  обижайся. Мне кажется, негр догнал твою мать."
1,https://www.anekdot.ru/id/-1041700001/,17.04.1999,1360,120,"Бомж стучится в дверь квартиры, ему открывает мужик.Ну, бомж ему и говорит: ""дайте, пожалуйста, кусочек торта"".Мужик такой офигевший: ""ты же всегда хлеба просил?!""Бомж смущенно: ""а у меня сегодня день рождения..."""
10,https://www.anekdot.ru/id/-41700010/,17.04.1998,1712,94,"Три часа ночи. Разъяренный мужик стучит в стену соседу:- Если ты, сука такая, сейчас же не перестанешь играть  на своем e&аном трoмбоне, я сойду с ума!Сосед:- Боюсь, что ты опоздал, дорогой. Я уже часа два как не играю..."
1,https://www.anekdot.ru/id/15568/,17.04.1997,1293,57,"Заблудился мужик зимой в лесу. Идет и орет:- Помогите, спасите, ау ...Чувствуeт, кто-то его за плечо трогает. Поворачивается,медведь из берлоги вылез:- Че спать не даешь?- Да заблудился я.- А орешь чего?- Да может, кто услышит.- Hу, я услышал, легче стало?"
3,https://www.anekdot.ru/id/-441700003/,17.04.1996,830,83,"Урок литературы...Учительница:-Дети, давайте играть в такую игру, вы будете загадыватьфамилии писателей, а я их отгадывать.Петенька:-Такой писатель, на Т начинается, на Й кончается.Учительница:-Это Толстой. Мне нравится ход твоих мыслей.Машенька:-Такой поэт, на П начинается, на Н кончается.Учительница:-Это Пушкин. Мне нравится ход твоих мыслей.Вовочка:-На Х начинается, на Й кончается, в середине У.Учительница:-Вовочка! Выйди вон!Вовочка(уходя):-Вообще-то это Хэмингуэй, но мне нравится ход ваших мыслей."
25,https://www.anekdot.ru/id/1204521/,16.04.2021,1182,268,"Президент США Джо Байден в своём письме конгрессу заявил, что действия российского правительства представляют «чрезвычайную угрозу» для нацбезопасности и экономики США.Епрст! Я бы сказал, что действия российского правительства представляют чрезвычайную угрозу для безопасности и экономики России..."
33,https://www.anekdot.ru/id/1104578/,16.04.2020,1319,129,"В своём обращении к народу президент пообещал на 3 месяца снизить на треть свою зарплату, зарплату своих замов, министров и замминистров и направить эти деньги на борьбу с вирусом. А также призвал к аналогичным действиям должностных лиц государственных учреждений и руководителей крупных компаний. Жаль, что это был президент ЮАР."
3,https://www.anekdot.ru/id/1010095/,16.04.2019,1166,83,"Вовочку спрашивают: - Если бы ты стал президентом, что бы ты сделал? - Я бы им и остался."
5,https://www.anekdot.ru/id/943037/,16.04.2018,1375,165,"Вице-спикер Госдумы Петр Толстой предложил россиянам лечиться корой дуба и пить ""Боярышник"" вместо американских лекарств.Предложил, и улетел в Германию на курс лечения от геморроя, который получил за время плодотворной работы в Думе."
8,https://www.anekdot.ru/id/882475/,16.04.2017,1322,282,"Патриарх Кирилл освятил несколько тысяч куличей для россиян, воюющих в Сирии. А мы-то думали их там меньше тысячи.Так РПЦ спалила минообороны."
12,https://www.anekdot.ru/id/820923/,16.04.2016,2293,293,"- Владимир Владимирович, все ваши друзья – олигархи, ваши дочери замужем за олигархами, ваш личный виолончелист – миллиардер. Вы, честный и скромный человек, не чувствуете себя изгоем в их компании?"
39,https://www.anekdot.ru/id/758821/,16.04.2015,1358,311,"Чем царь отличается от президента?Царь знает, что если он разворует страну, то ничего не останется его детям.Президент знает, что если он НЕ разворует страну, то ничего не останется его детям."
2,https://www.anekdot.ru/id/691183/,16.04.2014,1279,111,"- Ты такую, как я, больше не найдёшь. - Я такую, как ты, больше искать не буду."
48,https://www.anekdot.ru/id/634355/,16.04.2013,1346,181,"Почему если мужчина считает что он инопланетянин, или Наполеон, его лечат, а если считает что он женщина, его права защищают???"
22,https://www.anekdot.ru/id/573089/,16.04.2012,854,103,"Забытое в лесу  ""Справочное пособие по вязке туристских  узлов"", черви передают из поколения  в поколение как ""Камасутру""!"
2,https://www.anekdot.ru/id/505774/,16.04.2011,1995,185,"Урок сексуального воспитания.Учительница: - Дети, мы начинаем изучать интересный предмет. Очень скоров нашем классе мальчики заинтересуются девочками, а девочкимальчиками...Вовочка: - Марья Ивановна, а можно те, кто уже трахался, пойдут играть вфутбол?"
1,https://www.anekdot.ru/id/446103/,16.04.2010,1232,138,- Есть что-нибудь выпить?- Вода.- А покрепче?- Лёд.
25,https://www.anekdot.ru/id/392666/,16.04.2009,1021,244,"- Какая нафиг разница какие ноги, главное чтобы борщ хороший умела  готовить.- Я умею борщ готовить!- И я.- Я тоже умею!!- Ну блин! Раз такие дела - показывайте сиськи, буду выбирать."
3,https://www.anekdot.ru/id/341001/,16.04.2008,598,146,"Вскоре после сообщения СМИ о том, что коалиционные силы по ошибкесбросили контейнер с оружием и боеприпасами в расположение ""Талибана"",последние сообщили, что вследствие ошибки банковских служащих деньгиза оружие были случайно перечислены на счет коалиционных сил."
15,https://www.anekdot.ru/id/285721/,16.04.2007,1031,147,"Как-то казнили во Франции оптимиста, пессимиста и зануду.Оптимиста первым подвели к гильотине и спросили его последнее желание.Он ответил: ""Жизнь была так прекрасна и интересна! Положите меня,пожалуйста, лицом вверх. Мне будет очень интересно смотреть на падающийнож"".Положили его лицом вверх, дернули рычаг, а нож заскрипел и остановилсянад самой шеей.По обычаю его помиловали.Спросили пессимиста о последнем желании.Он сказал: ""Жизнь была так гадка! А, тут еще этот нож... И жадная докровавых зрелищ толпа... Завяжите мне глаза и заткните уши ватой"".Его желание выполнили, дернули рычаг, но нож снова заскрипел иостановился над самой шеей.Он тоже был помилован, согласно обычаю.Зануду спрашивают:- Твое последнее желание?- Последнее желание, последнее желание... Лучше б гильотину починили..."
6,https://www.anekdot.ru/id/223139/,16.04.2006,782,176,"- Мужчине, конечно, проще. Он, как известно, должен сделать три вещи:  посадить дерево, построить дом и родить сына. И ему совершенно не важно,  кто потом всю жизнь воспитает сына, поливает дерево и убирает этот дом."
24,https://www.anekdot.ru/id/155687/,16.04.2005,709,286,Найдена ошибка в расположении падежей в русском языке. Верная версия:ПредложныйДательныйТворительныйВинительныйРодительныйИменительный
10,https://www.anekdot.ru/id/91156/,16.04.2004,1754,492,"Скамейка. На ней сидит Незнайка. Рядом из стороны в сторону ходит Цветик.ЦВЕТИК: - Но на слово ""пакля"" нельзя придумать рифмы!..НЕЗНАЙКА (затягиваясь ""Примой""): - Да до фига!ЦВЕТИК: - Нет, нет и нет!НЕЗНАЙКА (сплевывает): - Я тебя умоляю!ЦВЕТИК: - Ну скажи хоть одну! А? Слабо?НЕЗНАЙКА: - Да элементарно!ЦВЕТИК: - Ну? Пакля!..НЕЗНАЙКА (со смачным цинизмом): - Хуякля!!!Цветик падает в обморок. Незнайка докуривает, подходит к телу поэта,шевелит его носком ботинка. Цветик открывает глаза.ЦВЕТИК (со стоном): - Ты... ты не поэт, Незнайка!.. Нет...НЕЗНАЙКА (ставит Цветику ногу на грудь): - Да, ты прав. Я не поэт...(с гордостью)... Я - БАРД, БЛЯ!!!"
8,https://www.anekdot.ru/id/37364/,16.04.2003,969,260,"В кабинет венеролога робко заглядывает девушка:- Доктор, к вам можно?- Ну заходите, раз залетели."
3,https://www.anekdot.ru/id/-9977108/,16.04.2002,929,237,"Результаты последних социологических исследований.53% женщин в возрасте от 16 до 29 лет хотя бы раз в день думает о сексе.Напротив, мужчины 53% дня думают о сексе с женщиной от 16 до 29 лет."
9,https://www.anekdot.ru/id/-10053222/,16.04.2001,1538,556,"Преподаватель в театральном вузе - студенту-компьютерщику:- Нежность надо изобразить! Нежность! А не эту идиотскую ухмылку!Ну, представьте, что вы смотрите на монитор с OS/2. Хорошо. Вот таклучше. А теперь представьте на мониторе Юникс. Браво! Отлично! СамСтаниславский был бы доволен.А теперь изобразите чувство негодования. Опять не получается. Хорошо.Представьте на мониторе Windows 95. Я просил негодование, а не взрывбешенства. Ладно. Тогда представьте на мониторе Windows 3.11. Этоскепсис, а не негодование. Представьте тогда Windows NT. Мне не нужналасковая улыбка! Мне нужно негодование! Ну, давайте вообразим намониторе Internet Exрlorer. О! Негодование сыграно отлично.Ну, и наконец, сами изобразите мне какое-нибудь чувство, представив наэкране Лексикон. Молодой человек! Не надо блевать в аудитории!(c) Алекс Экслер"
10,https://www.anekdot.ru/id/-2041600010/,16.04.2000,1547,362,"Живу в Америке уже два с половиной года, все это время чувствуюусталость. В течение двух лет я думал, что это из-за недосыпанияи стресса на работе, но недавно я догадался, из-за чего:Я чувствую усталость, потому что я перерабатываю.Население этой страны - 237 миллионов человек. Из них 104 миллионана пенсии. Это оставляет 133 миллиона человек, способных к работе.85 миллионов приходится на детей и школьников, что оставляет48 миллионов трудоспособных. Из этого количества 29 миллионовтрудоустроены в Федеральном правительстве, что оставляет 19 миллионовпотенциально способных работать. 2.8 миллиона в армии, что дает нам16.2 миллиона для того, что работать. Отнимите 14,800,000 человек,которые работают на власти городов и штатов, и останется 1.4 миллионаспособных работать. В любой момент времени в больницах 188,000 человек,оставляя 1,212,000 человек, для работы. В тюрьмах находится 1,211,998человек.Итого, для работы остается всего два человека. Ты и я.При этом ты сейчас вместо работы сидишь и это все читаешь.Адаптированный перевод с англ. (© Мой :)))) )"
